t_master.zipcode,t_master.primarycity,t_master.county,t_master.obsolete_bridge_count,t_master.deficient_bridge_count,t_master.num_of_earthquakes_last_7_days,t_master.most_recent_earthquake,t_master.max_magnitude_last_7_days,t_master.fire_last_7_days,t_master.cause_of_death1,t_master.num_of_deaths_of_cause1,t_master.cause_of_death2,t_master.num_of_deaths_of_cause2,t_master.cause_of_death3,t_master.num_of_deaths_of_cause3,t_master.cause_of_death4,t_master.num_of_deaths_of_cause4,t_master.cause_of_death5,t_master.num_of_deaths_of_cause5,t_master.most_recent_water_quality,t_master.avg_water_quality_concentration,t_master.aq_annual_year,t_master.aq_annual_value,t_master.aq_percent_year,t_master.aq_percent_value,t_master.aq_days_year,t_master.aq_days,t_master.storm_deaths,t_master.storm_injuries,t_master.storm_damages,t_master.storm_type,t_master.homicide_per_1000,t_master.violent_per_1000,t_master.property_per_1000,t_master.drug_per_1000,t_master.sex_per_1000,t_master.other_per_1000,t_master.landslide_count,t_master.landslide_rank,t_master.latest_landslide
94205,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94206,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94207,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94208,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94209,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94211,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94229,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94230,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94232,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
94234,Sacramento,Sacramento County,60,11,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-08-13,16.338786533211994,2013,11.5548171470027,2013,3.69318181818182,2013,7,0.0,0.0,40000.0,Thunderstorm Wind,0.02,1.0,1.05,1.0,0.07,0.66,NULL,NULL,NULL
